,best_arm,algorithm,function,euclidean_distance,true_reward_difference,cumulative_regret,timetocomple
83,"[9.0, 9.25, 6.0, 8.0, 9.25, 8.875, 9.0, 9.0, 9.5, 9.25]",mLGHOO,Paviani,3.7018083418783325,10.216571660514802,132850.20375799324,20.86930427799234
84,"[9.5, 9.5, 9.125, 9.0, 9.0, 9.0, 8.0, 9.0, 8.0, 9.5]",mLGHOO,Paviani,2.064191124871921,5.76975605895359,139206.64706029673,21.725444945972413
85,"[8.0, 9.3125, 9.5, 8.5, 9.0, 9.0, 8.0, 6.0, 6.0, 9.5]",mLGHOO,Paviani,5.208194624819623,18.44624369762736,136988.84849089407,20.74476642400259
86,"[6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 6.0, 4.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,118563.92096884997,19.83040938305203
87,"[6.0, 6.0, 6.0, 6.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,155748.80159478658,22.49152715096716
88,"[9.0, 9.0, 9.5, 6.0, 9.0, 9.25, 9.0, 9.25, 9.5, 9.375]",mLGHOO,Paviani,3.433276132209585,8.288687882568638,121640.99769154855,20.60945307399379
89,"[8.0, 9.0, 8.0, 9.5, 9.375, 8.0, 8.5, 6.0, 9.0, 8.0]",mLGHOO,Paviani,4.418527469644159,15.900613901595548,131451.20531368017,19.560662116040476
90,"[9.5, 9.0, 9.5, 8.0, 8.75, 8.625, 8.75, 9.5, 8.5, 8.0]",mLGHOO,Paviani,2.4111999087591243,7.946894208307462,132930.03171774198,21.270977710024454
91,"[6.0, 9.5, 9.0, 6.0, 9.0, 9.125, 9.0, 9.0, 8.0, 8.0]",mLGHOO,Paviani,5.164773470346983,17.815943725076508,133527.47820292052,19.125974962022156
92,"[9.0, 9.0, 8.0, 9.25, 9.0625, 8.0, 6.0, 9.5, 9.0, 6.0]",mLGHOO,Paviani,5.156941074900897,17.714341823479835,133088.1197082455,20.587194153980818
93,"[8.0, 9.25, 9.5, 9.0, 9.5, 8.0, 9.0, 8.0, 9.4375, 9.5]",mLGHOO,Paviani,2.4096247114436737,7.280944023853408,127422.2426731783,21.277126760978717
94,"[9.5, 9.25, 8.5, 9.0, 9.5, 9.5, 9.0, 8.0, 8.0, 8.0625]",mLGHOO,Paviani,2.5215156652299444,8.104041330673958,130499.97911249445,19.597396300989203
95,"[8.0, 9.25, 8.0, 8.0, 9.0, 9.0, 9.0, 8.0, 8.0, 9.0]",mLGHOO,Paviani,3.103064614216084,11.000039855633752,112362.68545266746,20.20567775098607
96,"[9.5, 6.0, 9.0, 9.375, 9.25, 8.75, 8.5, 6.0, 8.0, 8.0]",mLGHOO,Paviani,5.229759554702302,18.577608144056533,153333.25219671323,22.44910287001403
97,"[6.0, 9.0, 9.125, 9.0, 8.0, 9.0, 9.0, 9.0, 8.0, 8.0]",mLGHOO,Paviani,4.167959332815043,13.723807774429538,126120.85993531313,20.292741071956698
98,"[6.0, 6.0, 6.0, 6.0, 4.0, 6.0, 6.0, 6.0, 6.0, 6.0]",mLGHOO,Paviani,11.388415605342127,50.8755871982549,112855.96828508037,20.05703587899916
99,"[6.0, 8.0, 9.0, 9.375, 8.75, 8.75, 8.0, 8.0, 8.0, 9.25]",mLGHOO,Paviani,4.402997274584669,15.658331069010742,153902.21612131406,20.133170632994734
100,"[5.051211361148533, 4.172324477954705, 4.066189170675657, 2.0000454878411755, 3.4564029665400477, 2.0091154072037822, 2.2557770120002543, 5.832356544859401, 6.262346651947842, 2.2702155413734824]",PTE,Paviani,18.393544869644273,199.2301104932439,339372.8693915334,1135.1647875240305
101,"[9.99997541653715, 2.049095770844233, 4.749305475101552, 4.448240649411721, 2.724263398715297, 3.2556134952955205, 8.195238042393203, 9.777606974870025, 7.750278869545166, 4.068389151915016]",PTE,Paviani,14.560393386213233,183.98072828389587,342212.2452422929,1143.1623788650031
102,"[2.515695502740493, 3.017551866612549, 3.0339287453405674, 3.8613804624209527, 2.7425442190127596, 8.503986206258405, 2.355504026260544, 5.068338999226811, 2.0000306637915886, 3.8908686174601232]",PTE,Paviani,18.77211546339552,182.80368239028275,337282.3584340748,1135.73058077303
103,"[2.0427750339113286, 4.79340058136556, 3.320004912730651, 2.000004493153063, 3.73251396728947, 8.336457410582064, 6.20051339801695, 7.677320575951938, 8.136036049444527, 9.301173636679861]",PTE,Paviani,14.539393796749007,222.50459523277163,339240.6927402296,1135.0440599570284
104,"[2.0595925749112363, 2.751504950507022, 7.971516313119828, 2.286488912485293, 4.645213512550724, 2.5006334095014244, 2.000102380651853, 9.449897054614624, 4.0087120047847735, 4.7359610697894245]",PTE,Paviani,17.9299832675136,166.95419427749698,346504.54046561907,1144.0933938509552
105,"[9.999830558661372, 7.394246253279589, 6.227417834504952, 8.979869320797185, 5.316471785101592, 3.4247563276083524, 2.0016248608925933, 2.061102826284098, 9.139851431280281, 3.6083810264053637]",PTE,Paviani,14.342953808711005,184.36303175582003,340559.98363623524,1135.9417296359898
106,"[2.091330239734498, 2.6227352422214416, 7.749209749085199, 9.214911366520242, 2.0000829196735967, 2.173816997919557, 7.686604678270106, 2.610374515474043, 6.315016329847764, 2.2633317049312494]",PTE,Paviani,17.713357219515004,171.66701262759324,341031.6851523407,1134.4654046709766
107,"[2.663799994655861, 2.7810154881846314, 3.5696546243329026, 2.294512717915218, 8.902846459927819, 8.624025411053127, 3.143027224031319, 2.000001080276718, 2.338175383774658, 4.204802520734725]",PTE,Paviani,18.440981803007872,264.11192817124714,344235.7190246602,1134.5786133570364
108,"[2.2148404916723257, 2.981981876449402, 9.39280585041898, 2.8179177727416853, 7.805887467366318, 4.006369304999683, 6.957257510515103, 2.0000115319874965, 8.501279919141908, 2.0240428866797373]",PTE,Paviani,16.712207658689696,214.30461672238886,338245.4839140338,1148.1898140300182
109,"[4.114388297352237, 4.032340490127423, 2.000191785098057, 6.9193736908835435, 9.951479804880737, 2.1969939890743584, 2.0081041358721183, 6.437640675865269, 2.887849307992469, 2.211188104920203]",PTE,Paviani,17.95418669875698,183.43356534318121,339180.310819071,1144.1767646080116
110,"[7.220836253908005, 7.78670457450661, 2.4149861722451247, 9.99998925565355, 3.2037458796103593, 7.251626722091339, 2.1000667844108527, 6.5071108634126675, 7.374249006604398, 2.1721090182779283]",PTE,Paviani,14.622515247120232,202.02603476544544,345878.6427450335,1136.461479206977
111,"[2.4361413764443283, 5.8133446654649275, 2.0200504847252008, 2.788061411965022, 8.863759999594098, 3.3908704059238817, 7.248096910785974, 6.129338375499572, 2.000069402704403, 2.4431192377432502]",PTE,Paviani,17.591535141906995,179.8491310802197,341963.85730871954,1136.351589938975
112,"[2.3267272095965508, 2.000020633051741, 2.0602690410879125, 2.602884862946767, 3.2229122151178693, 5.408992827246037, 5.158692619787758, 2.341909391722683, 2.3507342633347292, 9.573471416257597]",PTE,Paviani,19.25923177063243,204.7100637873769,340341.48040893814,1126.5601604650146
113,"[5.787773285140373, 3.5876368551084292, 8.958873622182736, 5.119412763359486, 9.614127419641537, 9.897747812094217, 2.7344974089452894, 6.761681491456266, 8.557412691099525, 2.0000029745123316]",PTE,Paviani,13.018863897036375,222.13233234327788,340819.5322802715,1100.0892089750268
114,"[3.4264812554516615, 7.197698805269382, 5.1453922795452, 6.427942769624567, 9.105646280087985, 2.36933804246652, 2.0000172210054474, 5.746498991393468, 4.944706470239425, 9.470951603515097]",PTE,Paviani,14.185591873199819,181.74794016783056,338647.17425300914,1099.5860997970449
115,"[4.9833586172694, 2.110003854542467, 9.848081261919184, 9.994581274028679, 2.0003055502282967, 5.327256252106948, 2.014471927055949, 2.9264210950644207, 8.138320641557009, 3.411007786175773]",PTE,Paviani,16.560398023720378,187.32098801692445,342585.04402969906,1101.9720581450383
116,"[9.566330887807421, 2.205049491919989, 5.580379457921449, 2.1159220416902, 8.29015373769396, 2.688550656334323, 3.3140975949584535, 6.792809782642179, 9.719800137620346, 2.000048386767708]",PTE,Paviani,16.135351419701735,175.23777770925614,340950.17474136106,1100.0531227139872
117,"[2.4384253265040643, 6.436355096106278, 5.119309560760623, 5.550627698468732, 2.0000027262898437, 5.030630023853094, 3.2964481230647946, 3.7917857155423844, 3.1101988355209764, 2.040146922939617]",PTE,Paviani,17.924571642443123,247.17035744992688,342349.97309229104,1107.9617473469698
118,"[9.930233731970336, 9.489444806501805, 9.388651238173905, 2.0000106599848007, 8.568774135817787, 5.117819252066181, 3.5872820648428885, 9.878176134483521, 9.041391498405918, 7.503269042150215]",PTE,Paviani,10.484901685299794,183.61413393050685,338816.16605172405,1109.5180285550305
119,"[8.346745711660862, 9.755678443146838, 8.991197560921496, 3.33065117770943, 7.844214438749002, 2.0000495040655633, 2.138548234447099, 2.206401694677526, 8.458703525774613, 9.489243541439073]",PTE,Paviani,14.061766413434675,165.39332827412207,342593.2236477601,1098.8980450310046
120,"[8.684954374276733, 2.730174469839234, 3.6720736854696945, 2.1341732774555062, 4.3593529544193705, 6.545943205212033, 2.0000049596883995, 9.134606478226093, 5.7475740132857025, 7.477315764015001]",PTE,Paviani,15.230756680216805,216.922352094431,342130.83149378217,1100.7336889809812
121,"[3.3624939841094417, 9.814608030792067, 2.20637097362967, 6.2192483033118515, 9.840433525303418, 8.161932502784477, 9.08891618914717, 2.00001626881701, 3.367138112035562, 2.06544738978688]",PTE,Paviani,15.542705224053016,202.01181347657064,339322.3785139212,1101.219236275996
122,"[6.6979235625155455, 7.898571935797933, 2.3157839862571263, 8.362095990558247, 9.999972413961562, 8.991580130962873, 5.117138828652343, 2.36764741676717, 6.540161055787745, 3.99149495934751]",PTE,Paviani,12.786274233416966,166.13216053775471,343140.6244849908,1107.897330812004
123,"[7.734027104334026, 9.295703949687704, 6.072567551668757, 7.317173738075756, 2.0000001565765952, 3.111835122308981, 9.439417517957112, 7.951849784598445, 7.802992963246271, 8.864462802795376]",PTE,Paviani,10.726839602712875,290.2203304340497,339964.73546609795,1099.783319623035
124,"[8.077189355661318, 9.518618983267597, 9.999991470898753, 2.8332848518838247, 6.4988037797657485, 5.095108792479918, 4.338417340300395, 5.65255952937674, 9.746908179467514, 5.2694294552529]",PTE,Paviani,11.243688533786923,184.59446718749126,341653.58433466265,1097.4743712829659
